id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
810,2017-05-09 08:20:27.027452+00:00,"[4, 2, 1, 3]",1,2,105,544,649,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 597, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
561,2017-05-05 10:15:35.287387+00:00,"[4, 3, 2, 1]",2,2,83,148,231,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 472, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
285,2017-05-03 12:58:56.018468+00:00,"[4, 3, 1, 2]",3,1,123,74,197,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 277, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
425,2017-05-04 07:45:48.595265+00:00,"[4, 1, 3, 2]",1,1,96,111,207,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 409, experienced: False, age: 34","id: 1, title: Building geometry and metadata",34,1
288,2017-05-03 13:04:30.925160+00:00,"[4, 3, 1, 2]",2,3,74,31,105,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 19, 20]","id: 277, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
426,2017-05-04 07:48:20.980368+00:00,"[4, 1, 3, 2]",3,2,59,48,107,5,4,9,"[9, 10, 11, 12, 14]","[9, 10, 13, 14]","id: 409, experienced: False, age: 34","id: 3, title: Building geometry and metadata",34,3
350,2017-05-03 18:34:47.689346+00:00,"[4, 3, 2, 1]",3,1,46,66,112,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 16, 18, 20]","id: 350, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
352,2017-05-03 18:36:50.114609+00:00,"[4, 3, 2, 1]",2,2,65,38,103,4,6,10,"[9, 10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 350, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
573,2017-05-05 10:33:40.973103+00:00,"[4, 3, 2, 1]",1,3,79,167,246,4,5,9,"[10, 11, 12, 14]","[10, 11, 12, 13, 14]","id: 472, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
353,2017-05-03 18:38:23.543983+00:00,"[4, 3, 2, 1]",1,3,32,25,57,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 350, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
287,2017-05-03 13:02:27.144708+00:00,"[4, 3, 1, 2]",1,2,96,79,175,4,4,8,"[3, 4, 5, 6]","[1, 2, 4, 5]","id: 277, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
558,2017-05-05 10:11:11.620016+00:00,"[4, 3, 2, 1]",3,1,115,188,303,5,4,9,"[15, 16, 17, 18, 19]","[17, 18, 19, 20]","id: 472, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
746,2017-05-08 06:28:10.347872+00:00,"[4, 1, 2, 3]",2,2,62,55,117,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 570, experienced: True, age: 35","id: 2, title: Building geometry and metadata",35,2
706,2017-05-06 19:06:30.586769+00:00,"[4, 2, 1, 3]",2,1,138,98,236,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 554, experienced: True, age: 35","id: 2, title: Building geometry and metadata",35,2
747,2017-05-08 06:29:49.985667+00:00,"[4, 1, 2, 3]",3,3,52,37,89,4,4,8,"[15, 17, 18, 19]","[15, 17, 18, 20]","id: 570, experienced: True, age: 35","id: 3, title: Building geometry and metadata",35,3
743,2017-05-08 06:14:18.425255+00:00,"[4, 1, 2, 3]",1,1,79,389,468,3,5,8,"[10, 11, 12]","[10, 11, 12, 13, 14]","id: 570, experienced: True, age: 35","id: 1, title: Building geometry and metadata",35,1
464,2017-05-04 12:05:20.071040+00:00,"[4, 1, 3, 2]",3,2,68,67,135,5,3,8,"[15, 16, 17, 18, 19]","[17, 18, 20]","id: 428, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
465,2017-05-04 12:08:28.816603+00:00,"[4, 1, 3, 2]",2,3,79,80,159,6,2,8,"[9, 10, 11, 12, 13, 14]","[9, 12]","id: 428, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
380,2017-05-03 20:14:39.945478+00:00,"[4, 1, 3, 2]",1,1,58,76,134,5,4,9,"[15, 16, 17, 18, 19]","[15, 18, 19, 20]","id: 373, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
659,2017-05-05 18:02:08.657868+00:00,"[4, 1, 3, 2]",1,1,126,86,212,5,4,9,"[9, 10, 11, 12, 14]","[9, 10, 13, 14]","id: 534, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
381,2017-05-03 20:16:49.255207+00:00,"[4, 1, 3, 2]",3,2,69,46,115,5,4,9,"[9, 10, 11, 12, 14]","[9, 10, 13, 14]","id: 373, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
536,2017-05-05 07:48:57.731096+00:00,"[4, 3, 2, 1]",1,3,93,95,188,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 460, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
533,2017-05-05 07:45:07.089153+00:00,"[4, 3, 2, 1]",2,2,104,95,199,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 460, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
530,2017-05-05 07:41:28.320348+00:00,"[4, 3, 2, 1]",3,1,122,134,256,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 460, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
661,2017-05-05 18:11:50.799770+00:00,"[4, 1, 3, 2]",2,3,163,101,264,6,3,9,"[1, 2, 3, 4, 5, 6]","[1, 3, 4]","id: 534, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
382,2017-05-03 20:19:02.342805+00:00,"[4, 1, 3, 2]",2,3,58,58,116,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 373, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
302,2017-05-03 14:47:23.209489+00:00,"[4, 3, 2, 1]",2,2,74,25,99,4,3,7,"[15, 18, 19, 20]","[15, 17, 18]","id: 292, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
301,2017-05-03 14:45:17.880014+00:00,"[4, 3, 2, 1]",3,1,113,56,169,2,4,6,"[4, 5]","[1, 2, 3, 5]","id: 292, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
462,2017-05-04 12:02:49.473509+00:00,"[4, 1, 3, 2]",1,1,137,157,294,5,3,8,"[1, 3, 4, 5, 6]","[3, 5, 6]","id: 428, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
660,2017-05-05 18:07:07.736920+00:00,"[4, 1, 3, 2]",3,2,147,135,282,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 18, 19, 20]","id: 534, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
422,2017-05-04 07:23:24.403223+00:00,"[4, 1, 2, 3]",2,2,87,34,121,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 408, experienced: True, age: 37","id: 2, title: Building geometry and metadata",37,2
423,2017-05-04 07:26:01.251471+00:00,"[4, 1, 2, 3]",3,3,106,38,144,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 408, experienced: True, age: 37","id: 3, title: Building geometry and metadata",37,3
420,2017-05-04 07:21:05.099894+00:00,"[4, 1, 2, 3]",1,1,80,54,134,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 408, experienced: True, age: 37","id: 1, title: Building geometry and metadata",37,1
385,2017-05-03 20:36:14.128839+00:00,"[4, 1, 2, 3]",2,2,151,78,229,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 6]","id: 380, experienced: True, age: 38","id: 2, title: Building geometry and metadata",38,2
384,2017-05-03 20:32:01.159165+00:00,"[4, 1, 2, 3]",1,1,189,43,232,4,5,9,"[16, 17, 18, 19]","[15, 16, 17, 18, 19]","id: 380, experienced: True, age: 38","id: 1, title: Building geometry and metadata",38,1
509,2017-05-05 06:33:35.491302+00:00,"[4, 3, 1, 2]",1,2,53,64,117,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 452, experienced: True, age: 38","id: 1, title: Building geometry and metadata",38,1
511,2017-05-05 06:35:38.727826+00:00,"[4, 3, 1, 2]",2,3,47,59,106,5,3,8,"[10, 11, 12, 13, 14]","[9, 12, 13]","id: 452, experienced: True, age: 38","id: 2, title: Building geometry and metadata",38,2
508,2017-05-05 06:31:05.824291+00:00,"[4, 3, 1, 2]",3,1,75,79,154,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 20]","id: 452, experienced: True, age: 38","id: 3, title: Building geometry and metadata",38,3
386,2017-05-03 20:40:01.817097+00:00,"[4, 1, 2, 3]",3,3,102,107,209,2,3,5,"[10, 14]","[10, 11, 12]","id: 380, experienced: True, age: 38","id: 3, title: Building geometry and metadata",38,3
410,2017-05-04 05:27:48.933633+00:00,"[4, 2, 1, 3]",1,2,88,45,133,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 402, experienced: True, age: 39","id: 1, title: Building geometry and metadata",39,1
409,2017-05-04 05:24:43.611541+00:00,"[4, 2, 1, 3]",2,1,118,67,185,3,6,9,"[10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 402, experienced: True, age: 39","id: 2, title: Building geometry and metadata",39,2
411,2017-05-04 05:30:17.854450+00:00,"[4, 2, 1, 3]",3,3,95,33,128,2,6,8,"[17, 19]","[15, 16, 17, 18, 19, 20]","id: 402, experienced: True, age: 39","id: 3, title: Building geometry and metadata",39,3
532,2017-05-05 07:44:49.156969+00:00,"[4, 1, 3, 2]",1,1,148,120,268,5,5,10,"[9, 10, 11, 12, 13]","[9, 10, 12, 13, 14]","id: 462, experienced: True, age: 39","id: 1, title: Building geometry and metadata",39,1
535,2017-05-05 07:47:24.059484+00:00,"[4, 1, 3, 2]",3,2,81,55,136,5,3,8,"[15, 16, 17, 19, 20]","[15, 18, 20]","id: 462, experienced: True, age: 39","id: 3, title: Building geometry and metadata",39,3
537,2017-05-05 07:50:37.996845+00:00,"[4, 1, 3, 2]",2,3,125,49,174,5,3,8,"[1, 3, 4, 5, 6]","[1, 3, 4]","id: 462, experienced: True, age: 39","id: 2, title: Building geometry and metadata",39,2
515,2017-05-05 06:43:27.639834+00:00,"[4, 3, 2, 1]",3,1,104,61,165,4,5,9,"[15, 16, 17, 19]","[15, 17, 18, 19, 20]","id: 454, experienced: True, age: 40","id: 3, title: Building geometry and metadata",40,3
517,2017-05-05 06:48:22.965911+00:00,"[4, 3, 2, 1]",1,3,63,30,93,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 454, experienced: True, age: 40","id: 1, title: Building geometry and metadata",40,1
357,2017-05-03 18:47:58.906560+00:00,"[4, 3, 2, 1]",1,3,92,76,168,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 351, experienced: True, age: 40","id: 1, title: Building geometry and metadata",40,1
355,2017-05-03 18:44:34.282617+00:00,"[4, 3, 2, 1]",2,2,119,42,161,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 351, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
735,2017-05-08 05:10:12.807494+00:00,"[4, 2, 1, 3]",2,1,82,69,151,3,5,8,"[2, 3, 5]","[1, 2, 3, 4, 5]","id: 566, experienced: False, age: 40","id: 2, title: Building geometry and metadata",40,2
516,2017-05-05 06:46:14.099573+00:00,"[4, 3, 2, 1]",2,2,71,58,129,6,3,9,"[1, 2, 3, 4, 5, 6]","[1, 4, 6]","id: 454, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
347,2017-05-03 17:58:42.446365+00:00,"[4, 2, 1, 3]",3,3,150,68,218,5,3,8,"[1, 3, 4, 5, 6]","[1, 3, 4]","id: 340, experienced: True, age: 40","id: 3, title: Building geometry and metadata",40,3
354,2017-05-03 18:41:25.739729+00:00,"[4, 3, 2, 1]",3,1,224,75,299,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 351, experienced: True, age: 40","id: 3, title: Building geometry and metadata",40,3
343,2017-05-03 17:50:31.213552+00:00,"[4, 2, 1, 3]",2,1,103,115,218,3,4,7,"[10, 12, 14]","[9, 10, 13, 14]","id: 340, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
345,2017-05-03 17:54:42.234377+00:00,"[4, 2, 1, 3]",1,2,118,76,194,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 340, experienced: True, age: 40","id: 1, title: Building geometry and metadata",40,1
737,2017-05-08 05:16:29.016524+00:00,"[4, 2, 1, 3]",3,3,126,59,185,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 566, experienced: False, age: 40","id: 3, title: Building geometry and metadata",40,3
736,2017-05-08 05:13:09.403054+00:00,"[4, 2, 1, 3]",1,2,95,37,132,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 566, experienced: False, age: 40","id: 1, title: Building geometry and metadata",40,1
789,2017-05-08 13:07:42.464134+00:00,"[4, 2, 1, 3]",3,3,116,68,184,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 591, experienced: False, age: 40","id: 3, title: Building geometry and metadata",40,3
788,2017-05-08 13:04:25.733854+00:00,"[4, 2, 1, 3]",1,2,80,69,149,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 591, experienced: False, age: 40","id: 1, title: Building geometry and metadata",40,1
787,2017-05-08 13:01:11.514579+00:00,"[4, 2, 1, 3]",2,1,104,188,292,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19]","id: 591, experienced: False, age: 40","id: 2, title: Building geometry and metadata",40,2
565,2017-05-05 10:18:13.806053+00:00,"[4, 1, 2, 3]",3,3,26,18,44,4,5,9,"[15, 16, 19, 20]","[15, 17, 18, 19, 20]","id: 455, experienced: True, age: 41","id: 3, title: Building geometry and metadata",41,3
563,2017-05-05 10:17:17.719209+00:00,"[4, 1, 2, 3]",2,2,23,29,52,3,5,8,"[10, 11, 12]","[9, 11, 12, 13, 14]","id: 455, experienced: True, age: 41","id: 2, title: Building geometry and metadata",41,2
235,2017-05-03 09:16:54.589291+00:00,"[4, 1, 2, 3]",1,1,104,68,172,5,5,10,"[15, 16, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 245, experienced: True, age: 42","id: 1, title: Building geometry and metadata",42,1
531,2017-05-05 07:43:29.337658+00:00,"[4, 1, 2, 3]",2,2,97,79,176,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 456, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
529,2017-05-05 07:40:01.173398+00:00,"[4, 1, 2, 3]",1,1,540,115,655,5,5,10,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 456, experienced: True, age: 42","id: 1, title: Building geometry and metadata",42,1
237,2017-05-03 09:20:35.437170+00:00,"[4, 1, 2, 3]",2,2,160,38,198,4,4,8,"[10, 11, 12, 14]","[9, 11, 13, 14]","id: 245, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
238,2017-05-03 09:25:10.264095+00:00,"[4, 1, 2, 3]",3,3,183,75,258,4,3,7,"[3, 4, 5, 6]","[1, 3, 4]","id: 245, experienced: True, age: 42","id: 3, title: Building geometry and metadata",42,3
555,2017-05-05 10:00:29.451699+00:00,"[4, 3, 1, 2]",2,3,55,24,79,6,4,10,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13]","id: 471, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
554,2017-05-05 09:58:51.902544+00:00,"[4, 3, 1, 2]",1,2,60,47,107,5,4,9,"[15, 16, 17, 19, 20]","[17, 18, 19, 20]","id: 471, experienced: True, age: 42","id: 1, title: Building geometry and metadata",42,1
553,2017-05-05 09:56:27.882450+00:00,"[4, 3, 1, 2]",3,1,51,47,98,5,4,9,"[1, 3, 4, 5, 6]","[1, 2, 3, 4]","id: 471, experienced: True, age: 42","id: 3, title: Building geometry and metadata",42,3
534,2017-05-05 07:46:56.973745+00:00,"[4, 1, 2, 3]",3,3,108,78,186,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 456, experienced: True, age: 42","id: 3, title: Building geometry and metadata",42,3
307,2017-05-03 15:10:30.784334+00:00,"[4, 3, 1, 2]",3,1,93,64,157,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 296, experienced: True, age: 43","id: 3, title: Building geometry and metadata",43,3
311,2017-05-03 15:12:45.750397+00:00,"[4, 3, 1, 2]",1,2,63,36,99,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 296, experienced: True, age: 43","id: 1, title: Building geometry and metadata",43,1
514,2017-05-05 06:42:17.976154+00:00,"[4, 2, 3, 1]",1,3,87,98,185,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 451, experienced: True, age: 43","id: 1, title: Building geometry and metadata",43,1
313,2017-05-03 15:14:23.432081+00:00,"[4, 3, 1, 2]",2,3,50,28,78,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 296, experienced: True, age: 43","id: 2, title: Building geometry and metadata",43,2
512,2017-05-05 06:38:35.541600+00:00,"[4, 2, 3, 1]",3,2,110,58,168,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 19]","id: 451, experienced: True, age: 43","id: 3, title: Building geometry and metadata",43,3
510,2017-05-05 06:35:21.589073+00:00,"[4, 2, 3, 1]",2,1,105,115,220,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 451, experienced: True, age: 43","id: 2, title: Building geometry and metadata",43,2
403,2017-05-03 21:57:13.003321+00:00,"[4, 1, 2, 3]",3,3,124,29,153,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 391, experienced: True, age: 44","id: 3, title: Building geometry and metadata",44,3
813,2017-05-09 08:24:53.189354+00:00,"[4, 2, 3, 1]",1,3,98,91,189,5,5,10,"[10, 11, 12, 13, 14]","[10, 11, 12, 13, 14]","id: 598, experienced: True, age: 44","id: 1, title: Building geometry and metadata",44,1
811,2017-05-09 08:21:01.577451+00:00,"[4, 2, 3, 1]",3,2,69,47,116,4,4,8,"[2, 3, 4, 5]","[2, 3, 5, 6]","id: 598, experienced: True, age: 44","id: 3, title: Building geometry and metadata",44,3
809,2017-05-09 08:18:29.450277+00:00,"[4, 2, 3, 1]",2,1,67,89,156,4,4,8,"[15, 16, 17, 19]","[15, 16, 17, 19]","id: 598, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
543,2017-05-05 08:12:13.601514+00:00,"[4, 3, 1, 2]",2,3,70,56,126,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 465, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
541,2017-05-05 08:09:46.038820+00:00,"[4, 3, 1, 2]",1,2,75,54,129,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 465, experienced: True, age: 44","id: 1, title: Building geometry and metadata",44,1
540,2017-05-05 08:06:40.134287+00:00,"[4, 3, 1, 2]",3,1,116,158,274,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 465, experienced: True, age: 44","id: 3, title: Building geometry and metadata",44,3
365,2017-05-03 19:09:33.969990+00:00,"[4, 1, 2, 3]",1,1,92,72,164,4,6,10,"[10, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 359, experienced: True, age: 44","id: 1, title: Building geometry and metadata",44,1
401,2017-05-03 21:46:47.186550+00:00,"[4, 1, 2, 3]",1,1,425,112,537,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 391, experienced: True, age: 44","id: 1, title: Building geometry and metadata",44,1
402,2017-05-03 21:54:12.877433+00:00,"[4, 1, 2, 3]",2,2,326,42,368,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 391, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
