id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
221,2017-05-03 07:59:35.034212+00:00,"[4, 2, 1, 3]",3,3,47,36,83,3,5,8,"[10, 11, 12]","[9, 10, 12, 13, 14]","id: 235, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
178,2017-05-02 10:01:06.055626+00:00,"[4, 1, 2, 3]",3,3,46,38,84,5,6,11,"[1, 2, 3, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 220, experienced: False, age: 25","id: 3, title: Building geometry and metadata",25,3
446,2017-05-04 10:13:58.524574+00:00,"[4, 2, 3, 1]",1,3,52,34,86,1,6,7,[19],"[15, 16, 17, 18, 19, 20]","id: 420, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
693,2017-05-06 13:21:12.122086+00:00,"[4, 3, 1, 2]",4,0,44,43,87,2,2,4,"[0, 8]","[8, 0]","id: 551, experienced: False, age: 20","id: 4, title: Training Task",20,4
450,2017-05-04 11:28:11.745690+00:00,"[4, 1, 3, 2]",3,2,54,33,87,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 418, experienced: False, age: 32","id: 3, title: Building geometry and metadata",32,3
427,2017-05-04 07:50:04.952192+00:00,"[4, 1, 3, 2]",2,3,46,42,88,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 409, experienced: False, age: 34","id: 2, title: Building geometry and metadata",34,2
447,2017-05-04 10:15:38.621550+00:00,"[4, 3, 1, 2]",2,3,65,23,88,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 421, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
782,2017-05-08 11:46:24.956251+00:00,"[4, 1, 3, 2]",4,0,65,23,88,2,2,4,"[0, 8]","[8, 0]","id: 575, experienced: False, age: 21","id: 4, title: Training Task",21,4
634,2017-05-05 13:17:08.626462+00:00,"[4, 3, 2, 1]",2,2,50,40,90,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 20]","id: 516, experienced: False, age: 45","id: 2, title: Building geometry and metadata",45,2
714,2017-05-07 11:43:08.927215+00:00,"[4, 2, 3, 1]",1,3,43,48,91,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 559, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
451,2017-05-04 11:30:02.544495+00:00,"[4, 1, 3, 2]",2,3,68,23,91,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 418, experienced: False, age: 32","id: 2, title: Building geometry and metadata",32,2
662,2017-05-05 19:16:04.815859+00:00,"[4, 2, 3, 1]",4,0,28,63,91,2,2,4,"[0, 8]","[8, 0]","id: 536, experienced: False, age: 22","id: 4, title: Training Task",22,4
192,2017-05-02 11:19:54.909790+00:00,"[4, 1, 2, 3]",1,1,45,47,92,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 226, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
194,2017-05-02 11:23:09.594181+00:00,"[4, 1, 2, 3]",3,3,46,46,92,4,5,9,"[15, 16, 17, 19]","[15, 17, 18, 19, 20]","id: 226, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
648,2017-05-05 14:06:43.866089+00:00,"[4, 3, 1, 2]",2,3,67,25,92,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 521, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
784,2017-05-08 11:50:50.450618+00:00,"[4, 1, 3, 2]",3,2,70,25,95,2,5,7,"[2, 6]","[1, 2, 3, 4, 5]","id: 575, experienced: False, age: 21","id: 3, title: Building geometry and metadata",21,3
416,2017-05-04 07:14:01.171924+00:00,"[4, 3, 2, 1]",4,0,41,55,96,2,1,3,"[0, 8]",[0],"id: 407, experienced: False, age: 26","id: 4, title: Training Task",26,4
754,2017-05-08 08:32:37.011763+00:00,"[4, 1, 3, 2]",4,0,52,44,96,2,1,3,"[0, 8]",[0],"id: 578, experienced: False, age: 19","id: 4, title: Training Task",19,4
214,2017-05-03 07:49:29.058320+00:00,"[4, 2, 1, 3]",4,0,67,29,96,2,2,4,"[0, 8]","[8, 0]","id: 235, experienced: False, age: 24","id: 4, title: Training Task",24,4
202,2017-05-02 13:49:39.140250+00:00,"[4, 1, 3, 2]",2,3,61,36,97,5,3,8,"[2, 3, 4, 5, 6]","[1, 4, 5]","id: 227, experienced: False, age: 30","id: 2, title: Building geometry and metadata",30,2
665,2017-05-05 19:23:07.092753+00:00,"[4, 2, 3, 1]",1,3,73,25,98,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 536, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
759,2017-05-08 08:47:02.641157+00:00,"[4, 3, 1, 2]",2,3,60,38,98,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 579, experienced: False, age: 19","id: 2, title: Building geometry and metadata",19,2
337,2017-05-03 17:37:10.536813+00:00,"[4, 3, 2, 1]",2,2,53,45,98,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 337, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
167,2017-05-02 09:44:45.120381+00:00,"[4, 2, 3, 1]",1,3,54,45,99,4,6,10,"[2, 3, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 210, experienced: False, age: 23","id: 1, title: Building geometry and metadata",23,1
679,2017-05-06 08:13:21.519342+00:00,"[4, 1, 2, 3]",2,2,63,36,99,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 19]","id: 543, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
175,2017-05-02 09:57:52.816335+00:00,"[4, 1, 2, 3]",1,1,52,48,100,4,5,9,"[15, 16, 17, 19]","[15, 16, 17, 18, 19]","id: 220, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
770,2017-05-08 10:19:09.781748+00:00,"[4, 3, 1, 2]",4,0,44,56,100,2,2,4,"[0, 8]","[8, 0]","id: 588, experienced: False, age: 25","id: 4, title: Training Task",25,4
241,2017-05-03 09:56:28.072765+00:00,"[4, 2, 3, 1]",3,2,67,33,100,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 248, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
199,2017-05-02 13:42:13.737533+00:00,"[4, 1, 3, 2]",4,0,36,64,100,2,2,4,"[0, 8]","[8, 0]","id: 227, experienced: False, age: 30","id: 4, title: Training Task",30,4
680,2017-05-06 08:15:22.645484+00:00,"[4, 1, 2, 3]",3,3,58,43,101,3,5,8,"[10, 12, 14]","[9, 10, 11, 12, 14]","id: 543, experienced: False, age: 21","id: 3, title: Building geometry and metadata",21,3
445,2017-05-04 10:13:53.435131+00:00,"[4, 3, 1, 2]",1,2,68,35,103,3,6,9,"[10, 11, 12]","[9, 10, 11, 12, 13, 14]","id: 421, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
376,2017-05-03 19:51:48.074059+00:00,"[4, 3, 1, 2]",1,2,76,28,104,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 366, experienced: False, age: 29","id: 1, title: Building geometry and metadata",29,1
256,2017-05-03 11:16:29.975130+00:00,"[4, 1, 2, 3]",4,0,73,31,104,2,2,4,"[0, 8]","[8, 0]","id: 263, experienced: False, age: 24","id: 4, title: Training Task",24,4
769,2017-05-08 10:18:52.063633+00:00,"[4, 2, 1, 3]",3,3,73,32,105,5,5,10,"[2, 3, 4, 5, 6]","[1, 2, 3, 5, 6]","id: 586, experienced: False, age: 20","id: 3, title: Building geometry and metadata",20,3
242,2017-05-03 09:58:44.995943+00:00,"[4, 2, 3, 1]",1,3,80,26,106,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 248, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
633,2017-05-05 13:15:17.494697+00:00,"[4, 3, 2, 1]",3,1,43,64,107,4,3,7,"[2, 4, 5, 6]","[1, 3, 4]","id: 516, experienced: False, age: 45","id: 3, title: Building geometry and metadata",45,3
765,2017-05-08 09:27:40.209411+00:00,"[4, 1, 2, 3]",3,3,64,43,107,5,4,9,"[2, 3, 4, 5, 6]","[1, 3, 5, 6]","id: 584, experienced: False, age: 21","id: 3, title: Building geometry and metadata",21,3
426,2017-05-04 07:48:20.980368+00:00,"[4, 1, 3, 2]",3,2,59,48,107,5,4,9,"[9, 10, 11, 12, 14]","[9, 10, 13, 14]","id: 409, experienced: False, age: 34","id: 3, title: Building geometry and metadata",34,3
289,2017-05-03 13:25:57.148914+00:00,"[4, 3, 2, 1]",4,0,53,55,108,2,1,3,"[0, 8]",[0],"id: 281, experienced: False, age: 25","id: 4, title: Training Task",25,4
734,2017-05-08 05:07:09.834757+00:00,"[4, 2, 1, 3]",4,0,73,35,108,2,2,4,"[0, 8]","[8, 0]","id: 566, experienced: False, age: 40","id: 4, title: Training Task",40,4
796,2017-05-08 16:45:23.971241+00:00,"[4, 3, 2, 1]",2,2,63,45,108,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 593, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
339,2017-05-03 17:39:40.574868+00:00,"[4, 3, 2, 1]",1,3,52,56,108,4,5,9,"[10, 11, 12, 14]","[9, 10, 11, 12, 13]","id: 337, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
639,2017-05-05 13:38:21.116628+00:00,"[4, 2, 1, 3]",3,3,64,46,110,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 489, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
783,2017-05-08 11:48:56.924159+00:00,"[4, 1, 3, 2]",1,1,70,40,110,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 575, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
487,2017-05-04 15:58:46.423877+00:00,"[4, 1, 3, 2]",2,3,67,44,111,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 442, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
741,2017-05-08 06:04:00.269934+00:00,"[4, 3, 2, 1]",1,3,65,48,113,3,3,6,"[10, 12, 14]","[9, 12, 13]","id: 569, experienced: False, age: 47","id: 1, title: Building geometry and metadata",47,1
780,2017-05-08 11:09:07.054057+00:00,"[4, 1, 2, 3]",2,2,69,46,115,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 590, experienced: False, age: 31","id: 2, title: Building geometry and metadata",31,2
786,2017-05-08 12:55:29.453278+00:00,"[4, 2, 1, 3]",4,0,60,55,115,2,2,4,"[0, 8]","[8, 0]","id: 591, experienced: False, age: 40","id: 4, title: Training Task",40,4
220,2017-05-03 07:57:55.158594+00:00,"[4, 2, 1, 3]",1,2,60,55,115,4,3,7,"[15, 17, 18, 19]","[18, 19, 20]","id: 235, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
421,2017-05-04 07:23:04.805480+00:00,"[4, 3, 2, 1]",1,3,79,36,115,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 407, experienced: False, age: 26","id: 1, title: Building geometry and metadata",26,1
768,2017-05-08 10:16:53.010693+00:00,"[4, 2, 1, 3]",1,2,60,55,115,4,4,8,"[10, 11, 12, 14]","[9, 12, 13, 14]","id: 586, experienced: False, age: 20","id: 1, title: Building geometry and metadata",20,1
653,2017-05-05 15:29:44.034944+00:00,"[4, 2, 1, 3]",3,3,70,46,116,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 531, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
265,2017-05-03 11:33:24.417243+00:00,"[4, 2, 1, 3]",4,0,80,39,119,0,2,2,[],"[8, 0]","id: 264, experienced: False, age: 25","id: 4, title: Training Task",25,4
646,2017-05-05 13:59:49.092932+00:00,"[4, 3, 1, 2]",1,2,69,50,119,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 521, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
269,2017-05-03 11:39:01.366704+00:00,"[4, 2, 1, 3]",1,2,76,43,119,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 264, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
704,2017-05-06 17:00:37.372751+00:00,"[4, 1, 2, 3]",3,3,85,37,122,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 552, experienced: False, age: 25","id: 3, title: Building geometry and metadata",25,3
664,2017-05-05 19:20:50.645535+00:00,"[4, 2, 3, 1]",3,2,72,50,122,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 536, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
608,2017-05-05 11:07:04.637452+00:00,"[4, 3, 1, 2]",2,3,69,53,122,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 491, experienced: False, age: 26","id: 2, title: Building geometry and metadata",26,2
663,2017-05-05 19:18:30.071322+00:00,"[4, 2, 3, 1]",2,1,56,67,123,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 536, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
642,2017-05-05 13:49:40.897635+00:00,"[4, 3, 1, 2]",2,3,80,43,123,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 519, experienced: False, age: 23","id: 2, title: Building geometry and metadata",23,2
198,2017-05-02 11:55:11.191116+00:00,"[4, 1, 2, 3]",3,3,68,56,124,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 209, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
675,2017-05-06 06:55:24.450464+00:00,"[4, 3, 2, 1]",3,1,81,43,124,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 542, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
187,2017-05-02 10:48:54.633157+00:00,"[4, 2, 3, 1]",3,2,85,39,124,3,6,9,"[10, 11, 14]","[9, 10, 11, 12, 13, 14]","id: 224, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
720,2017-05-07 15:06:29.816532+00:00,"[4, 1, 2, 3]",1,1,60,66,126,4,5,9,"[15, 16, 18, 19]","[15, 16, 18, 19, 20]","id: 561, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
444,2017-05-04 10:11:54.615857+00:00,"[4, 2, 3, 1]",3,2,82,44,126,4,4,8,"[2, 3, 4, 5]","[1, 2, 4, 5]","id: 420, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
678,2017-05-06 08:11:22.799684+00:00,"[4, 1, 2, 3]",1,1,74,53,127,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 543, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
378,2017-05-03 19:54:19.008080+00:00,"[4, 3, 1, 2]",2,3,101,27,128,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 366, experienced: False, age: 29","id: 2, title: Building geometry and metadata",29,2
257,2017-05-03 11:17:26.080986+00:00,"[4, 2, 3, 1]",4,0,77,51,128,2,1,3,"[0, 8]",[0],"id: 261, experienced: False, age: 24","id: 4, title: Training Task",24,4
398,2017-05-03 21:15:57.542433+00:00,"[4, 3, 2, 1]",3,1,75,54,129,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 19, 20]","id: 389, experienced: False, age: 27","id: 3, title: Building geometry and metadata",27,3
271,2017-05-03 11:41:20.381027+00:00,"[4, 2, 1, 3]",3,3,86,43,129,4,3,7,"[10, 11, 12, 14]","[9, 10, 13]","id: 264, experienced: False, age: 25","id: 3, title: Building geometry and metadata",25,3
419,2017-05-04 07:20:34.600055+00:00,"[4, 3, 2, 1]",2,2,68,62,130,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 407, experienced: False, age: 26","id: 2, title: Building geometry and metadata",26,2
317,2017-05-03 15:38:01.543195+00:00,"[4, 3, 2, 1]",4,0,54,77,131,2,1,3,"[0, 8]",[0],"id: 303, experienced: False, age: 21","id: 4, title: Training Task",21,4
613,2017-05-05 12:03:59.158559+00:00,"[4, 1, 2, 3]",1,1,89,42,131,4,4,8,"[15, 16, 17, 19]","[15, 18, 19, 20]","id: 506, experienced: False, age: 27","id: 1, title: Building geometry and metadata",27,1
779,2017-05-08 11:06:54.918900+00:00,"[4, 1, 2, 3]",1,1,78,53,131,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 590, experienced: False, age: 31","id: 1, title: Building geometry and metadata",31,1
736,2017-05-08 05:13:09.403054+00:00,"[4, 2, 1, 3]",1,2,95,37,132,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 566, experienced: False, age: 40","id: 1, title: Building geometry and metadata",40,1
610,2017-05-05 11:07:26.837882+00:00,"[4, 2, 3, 1]",1,3,75,58,133,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 490, experienced: False, age: 50","id: 1, title: Building geometry and metadata",50,1
631,2017-05-05 13:10:18.039687+00:00,"[4, 3, 1, 2]",2,3,101,32,133,5,5,10,"[15, 16, 17, 19, 20]","[15, 17, 18, 19, 20]","id: 515, experienced: False, age: 20","id: 2, title: Building geometry and metadata",20,2
757,2017-05-08 08:42:13.747225+00:00,"[4, 3, 1, 2]",3,1,88,46,134,6,4,10,"[15, 16, 17, 18, 19, 20]","[16, 18, 19, 20]","id: 579, experienced: False, age: 19","id: 3, title: Building geometry and metadata",19,3
201,2017-05-02 13:47:44.183761+00:00,"[4, 1, 3, 2]",3,2,72,62,134,4,3,7,"[10, 11, 12, 14]","[9, 13, 14]","id: 227, experienced: False, age: 30","id: 3, title: Building geometry and metadata",30,3
174,2017-05-02 09:56:48.185404+00:00,"[4, 3, 2, 1]",2,2,93,42,135,4,4,8,"[15, 16, 17, 19]","[15, 17, 18, 20]","id: 219, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
358,2017-05-03 18:51:17.436433+00:00,"[4, 2, 1, 3]",4,0,57,78,135,1,1,2,[0],[8],"id: 356, experienced: False, age: 32","id: 4, title: Training Task",32,4
713,2017-05-07 11:41:05.917661+00:00,"[4, 2, 3, 1]",3,2,48,88,136,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 559, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
637,2017-05-05 13:36:12.091835+00:00,"[4, 2, 1, 3]",1,2,98,39,137,4,5,9,"[10, 11, 12, 14]","[10, 11, 12, 13, 14]","id: 489, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
312,2017-05-03 15:13:34.562605+00:00,"[4, 2, 3, 1]",1,3,100,37,137,5,4,9,"[2, 3, 4, 5, 6]","[1, 2, 3, 4]","id: 295, experienced: False, age: 50","id: 1, title: Building geometry and metadata",50,1
171,2017-05-02 09:51:55.812117+00:00,"[4, 1, 3, 2]",2,3,75,62,137,5,5,10,"[1, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 215, experienced: False, age: 25","id: 2, title: Building geometry and metadata",25,2
758,2017-05-08 08:45:06.175651+00:00,"[4, 3, 1, 2]",1,2,73,64,137,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 579, experienced: False, age: 19","id: 1, title: Building geometry and metadata",19,1
645,2017-05-05 13:58:21.617709+00:00,"[4, 3, 2, 1]",4,0,49,90,139,2,2,4,"[0, 8]","[8, 0]","id: 522, experienced: False, age: 23","id: 4, title: Training Task",23,4
698,2017-05-06 15:42:57.012159+00:00,"[4, 1, 3, 2]",1,1,64,76,140,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 553, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
164,2017-05-02 09:42:18.929792+00:00,"[4, 2, 3, 1]",3,2,95,46,141,4,4,8,"[15, 16, 17, 19]","[15, 18, 19, 20]","id: 210, experienced: False, age: 23","id: 3, title: Building geometry and metadata",23,3
740,2017-05-08 06:01:30.646521+00:00,"[4, 3, 2, 1]",2,2,91,51,142,5,4,9,"[1, 2, 3, 5, 6]","[1, 2, 4, 5]","id: 569, experienced: False, age: 47","id: 2, title: Building geometry and metadata",47,2
